order_id,item_id,product_id,quantity,list_price,discount,Extraction_Date,source,extraction_time
399,1,25,1,499.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
399,2,11,2,1680.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
399,3,14,1,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
400,1,24,2,549.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
400,2,9,1,2999.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
400,3,3,2,999.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
401,1,23,1,299.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
401,2,10,2,1549.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
402,1,6,2,469.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
402,2,5,1,1320.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
402,3,26,1,599.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
403,1,12,2,549.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
403,2,7,2,3999.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
403,3,22,2,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
403,4,24,1,549.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
404,1,9,1,2999.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
404,2,25,2,499.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
404,3,16,2,599.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
405,1,3,2,999.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
405,2,10,2,1549.0,0.1,1714563465,Database,2026-03-25 05:35:38.931420
405,3,14,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
406,1,4,1,2899.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
407,1,20,1,599.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
407,2,5,1,1320.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
408,1,18,1,449.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
408,2,3,1,999.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
408,3,2,2,749.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
408,4,17,2,429.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
409,1,15,1,529.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
409,2,16,2,599.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
409,3,21,1,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
410,1,25,1,499.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
410,2,9,2,2999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
410,3,24,2,549.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
411,1,2,1,749.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
411,2,26,2,599.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
412,1,7,1,3999.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
412,2,24,1,549.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
412,3,17,1,429.0,0.1,1714563465,Database,2026-03-25 05:35:38.931420
413,1,8,2,1799.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
413,2,25,1,499.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
413,3,9,1,2999.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
414,1,4,2,2899.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
415,1,3,1,999.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
415,2,23,2,299.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
415,3,5,1,1320.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
415,4,6,2,469.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
416,1,22,1,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
416,2,14,1,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
416,3,24,1,549.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
417,1,26,2,599.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
417,2,6,2,469.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
418,1,12,1,549.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
418,2,20,1,599.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
419,1,9,1,2999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
420,1,17,2,429.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
420,2,15,2,529.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
420,3,3,2,999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
421,1,6,2,469.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
421,2,3,2,999.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
421,3,20,2,599.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
421,4,4,1,2899.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
421,5,23,2,299.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
422,1,20,2,599.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
423,1,8,2,1799.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
423,2,17,1,429.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
423,3,23,2,299.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
423,4,2,1,749.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
424,1,22,1,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
424,2,6,1,469.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
425,1,6,1,469.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
425,2,21,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
425,3,19,1,449.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
426,1,10,1,1549.0,0.1,1714563465,Database,2026-03-25 05:35:38.931420
426,2,23,2,299.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
427,1,12,2,549.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
427,2,15,2,529.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
427,3,26,2,599.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
428,1,5,2,1320.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
428,2,14,1,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
429,1,11,1,1680.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
429,2,4,2,2899.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
429,3,5,2,1320.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
429,4,6,1,469.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
429,5,2,1,749.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
430,1,22,2,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
430,2,11,1,1680.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
430,3,4,2,2899.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
430,4,13,2,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
430,5,8,1,1799.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
431,1,14,2,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
431,2,6,1,469.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
431,3,18,1,449.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
431,4,13,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
431,5,19,1,449.0,0.07,1714563465,Database,2026-03-25 05:35:38.931420
432,1,10,2,1549.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
432,2,7,2,3999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
433,1,6,1,469.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
433,2,10,1,1549.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
433,3,24,1,549.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
433,4,4,1,2899.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
434,1,21,1,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
434,2,20,1,599.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
434,3,9,1,2999.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
434,4,11,2,1680.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
434,5,18,2,449.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
435,1,22,1,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
435,2,9,1,2999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
435,3,18,1,449.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
436,1,3,1,999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
436,2,23,1,299.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
437,1,3,1,999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
437,2,10,1,1549.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
437,3,8,2,1799.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
438,1,4,1,2899.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
438,2,22,1,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
438,3,8,2,1799.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
438,4,13,2,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
439,1,6,2,469.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
439,2,7,2,3999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
440,1,19,2,449.0,0.07,1714563465,Database,2026-03-25 05:35:38.931420
440,2,4,2,2899.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
441,1,12,1,549.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
441,2,15,1,529.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
442,1,16,2,599.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
442,2,26,2,599.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
442,3,6,2,469.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
443,1,5,1,1320.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
443,2,26,1,599.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
444,1,22,1,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
444,2,15,2,529.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
444,3,20,2,599.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
444,4,16,1,599.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
444,5,10,2,1549.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
445,1,7,1,3999.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
445,2,16,1,599.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
445,3,23,1,299.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
446,1,22,1,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
446,2,16,2,599.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
447,1,4,2,2899.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
447,2,3,1,999.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
447,3,8,1,1799.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
448,1,13,2,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
448,2,6,2,469.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
449,1,17,2,429.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
449,2,2,1,749.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
449,3,7,2,3999.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
449,4,26,2,599.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
450,1,24,1,549.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
450,2,12,1,549.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
450,3,5,1,1320.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
451,1,14,2,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
452,1,11,1,1680.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
452,2,16,1,599.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
452,3,7,2,3999.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
452,4,8,1,1799.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
453,1,23,1,299.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
453,2,20,2,599.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
453,3,4,1,2899.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
454,1,25,2,499.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
454,2,13,2,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
454,3,24,2,549.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
455,1,9,1,2999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
456,1,17,2,429.0,0.07,1714563465,Database,2026-03-25 05:35:38.931420
456,2,23,1,299.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
457,1,24,2,549.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
457,2,2,1,749.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
457,3,7,2,3999.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
457,4,17,1,429.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
458,1,2,1,749.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
458,2,21,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
458,3,11,1,1680.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
458,4,24,1,549.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
458,5,3,2,999.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
459,1,11,1,1680.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
460,1,19,1,449.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
460,2,18,2,449.0,0.07,1714563465,Database,2026-03-25 05:35:38.931420
460,3,4,1,2899.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
460,4,22,2,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
461,1,16,1,599.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
461,2,4,1,2899.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
461,3,8,2,1799.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
461,4,24,1,549.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
461,5,18,2,449.0,0.1,1714563465,Database,2026-03-25 05:35:38.931420
462,1,12,2,549.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
463,1,13,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
464,1,7,1,3999.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
465,1,6,2,469.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
465,2,25,2,499.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
466,1,19,2,449.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
466,2,6,1,469.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
466,3,7,2,3999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
466,4,15,1,529.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
466,5,5,1,1320.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
467,1,19,1,449.0,0.07,1714563465,Database,2026-03-25 05:35:38.931420
467,2,10,1,1549.0,0.07,1714563465,Database,2026-03-25 05:35:38.931420
467,3,22,2,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
467,4,17,2,429.0,0.07,1714563465,Database,2026-03-25 05:35:38.931420
467,5,11,1,1680.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
468,1,19,1,449.0,0.1,1714563465,Database,2026-03-25 05:35:38.931420
468,2,9,2,2999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
468,3,10,2,1549.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
468,4,25,1,499.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
469,1,8,2,1799.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
469,2,4,1,2899.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
469,3,15,2,529.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
470,1,18,1,449.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
470,2,13,1,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
470,3,8,2,1799.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
471,1,14,1,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
471,2,13,2,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
472,1,15,1,529.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
472,2,21,2,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
473,1,26,1,599.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
474,1,19,2,449.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
474,2,11,1,1680.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
475,1,17,2,429.0,0.07,1714563465,Database,2026-03-25 05:35:38.931420
475,2,26,2,599.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
475,3,25,1,499.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
476,1,22,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
476,2,4,2,2899.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
476,3,11,2,1680.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
476,4,20,2,599.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
477,1,6,1,469.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
477,2,10,1,1549.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
478,1,21,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
479,1,26,1,599.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
479,2,12,1,549.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
479,3,21,1,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
479,4,7,1,3999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
479,5,10,1,1549.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
480,1,4,1,2899.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
480,2,15,1,529.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
480,3,23,2,299.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
481,1,13,2,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
481,2,16,2,599.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
481,3,9,2,2999.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
482,1,13,1,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
482,2,14,1,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
483,1,17,1,429.0,0.07,1714563465,Database,2026-03-25 05:35:38.931420
484,1,8,2,1799.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
484,2,24,1,549.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
484,3,9,2,2999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
484,4,6,1,469.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
485,1,13,1,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
485,2,26,2,599.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
486,1,9,1,2999.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
486,2,23,2,299.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
487,1,6,1,469.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
488,1,13,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
488,2,23,2,299.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
488,3,22,1,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
489,1,8,2,1799.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
490,1,12,1,549.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
490,2,23,1,299.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
490,3,14,1,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
490,4,13,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
491,1,9,2,2999.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
491,2,21,2,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
491,3,15,2,529.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
492,1,6,1,469.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
492,2,22,2,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
492,3,26,1,599.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
493,1,15,1,529.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
493,2,18,2,449.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
493,3,26,1,599.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
494,1,23,1,299.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
495,1,22,1,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
495,2,9,1,2999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
496,1,23,1,299.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
496,2,13,1,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
496,3,21,2,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
497,1,25,2,499.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
498,1,24,1,549.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
498,2,21,1,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
498,3,10,1,1549.0,0.07,1714563465,Database,2026-03-25 05:35:38.931420
499,1,11,1,1680.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
499,2,15,1,529.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
499,3,14,2,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
499,4,20,2,599.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
500,1,12,2,549.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
500,2,14,1,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
501,1,19,2,449.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
501,2,8,1,1799.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
501,3,14,1,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
501,4,23,2,299.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
502,1,13,1,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
503,1,13,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
503,2,10,1,1549.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
504,1,24,2,549.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
504,2,2,2,749.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
505,1,26,1,599.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
506,1,25,1,499.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
506,2,7,1,3999.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
507,1,11,2,1680.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
507,2,13,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
507,3,20,2,599.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
508,1,8,1,1799.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
508,2,2,2,749.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
508,3,10,2,1549.0,0.05,1714563465,Database,2026-03-25 05:35:38.931420
508,4,25,1,499.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
509,1,23,2,299.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
509,2,4,2,2899.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
510,1,17,1,429.0,0.1,1714563465,Database,2026-03-25 05:35:38.931420
511,1,22,2,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
511,2,13,1,269.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
512,1,21,1,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
513,1,7,1,3999.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
513,2,13,1,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
513,3,23,1,299.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
514,1,18,2,449.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
514,2,17,2,429.0,0.07,1714563465,Database,2026-03-25 05:35:38.931420
515,1,8,1,1799.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
515,2,5,1,1320.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
515,3,25,2,499.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
515,4,6,2,469.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
516,1,7,1,3999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
516,2,5,2,1320.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
517,1,21,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
518,1,16,2,599.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
518,2,5,2,1320.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
518,3,25,2,499.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
518,4,15,2,529.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
518,5,11,2,1680.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
519,1,6,1,469.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
519,2,16,1,599.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
519,3,23,2,299.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
519,4,18,2,449.0,0.2,1714563465,Database,2026-03-25 05:35:38.931420
519,5,7,1,3999.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
520,1,26,1,599.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
520,2,24,1,549.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
520,3,10,1,1549.0,0.07,1714563465,Database,2026-03-25 05:35:38.931420
521,1,5,1,1320.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
521,2,14,1,269.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
522,1,4,2,2899.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
522,2,22,2,269.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
522,3,21,1,269.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
523,1,12,1,549.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
523,2,20,1,599.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
523,3,5,2,1320.99,0.1,1714563465,Database,2026-03-25 05:35:38.931420
523,4,16,2,599.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
524,1,11,1,1680.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
524,2,2,1,749.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
524,3,9,1,2999.99,0.2,1714563465,Database,2026-03-25 05:35:38.931420
524,4,3,2,999.99,0.07,1714563465,Database,2026-03-25 05:35:38.931420
524,5,26,1,599.99,0.05,1714563465,Database,2026-03-25 05:35:38.931420
